# v_mps,w_radps,dt_s,cmd_v,cmd_w
-0.676,0.028,0.020003318786621094,0.0,1.3923445320585912
-0.737,0.01,0.019999980926513672,0.0,-1.3923445320585912
-0.741,-0.005,0.020000457763671875,0.0,-1.3923445320585912
-0.741,-0.005,0.020000219345092773,0.0,-1.3923445320585912
-0.748,-0.052,0.01999950408935547,0.0,-1.3923445320585912
-0.723,-0.029,0.0200040340423584,-0.6961722660292956,1.3923445320585912
-0.711,-0.032,0.019997358322143555,-0.6961722660292956,1.3923445320585912
-0.711,-0.032,0.019999027252197266,-0.6961722660292956,1.3923445320585912
-0.704,0.004,0.020000219345092773,-0.6961722660292956,1.3923445320585912
-0.647,0.575,0.019998788833618164,-0.6961722660292956,-1.3923445320585912
-0.78,0.382,0.01999950408935547,-0.6961722660292956,-1.3923445320585912
-0.78,0.382,0.020000934600830078,-0.6961722660292956,-1.3923445320585912
-0.605,0.601,0.020000457763671875,-0.6961722660292956,-1.3923445320585912
-0.761,-0.427,0.02002739906311035,-0.6961722660292956,1.3923445320585912
-0.777,-0.375,0.02000141143798828,-0.6961722660292956,1.3923445320585912
-0.777,-0.375,0.019999027252197266,-0.6961722660292956,1.3923445320585912
-0.59,-0.655,0.020000696182250977,-0.6961722660292956,1.3923445320585912
-0.688,0.536,0.019999027252197266,0.6961722660292956,0.0
-0.686,0.544,0.01999974250793457,0.6961722660292956,0.0
-0.686,0.544,0.019999027252197266,0.6961722660292956,0.0
-0.8,0.363,0.020000457763671875,0.6961722660292956,0.0
0.601,0.01,0.01999974250793457,0.0,1.3923445320585912
0.601,0.01,0.020000219345092773,0.0,1.3923445320585912
0.619,0.004,0.020000696182250977,0.0,1.3923445320585912
0.616,0.036,0.019998788833618164,0.0,1.3923445320585912
0.782,-0.412,0.020000457763671875,0.626555039426366,-1.253110078852732
0.808,-0.362,0.019999265670776367,0.626555039426366,-1.253110078852732
0.73,-0.466,0.020001888275146484,0.626555039426366,-1.253110078852732
0.604,-0.629,0.019998788833618164,0.626555039426366,-1.253110078852732
0.577,-0.601,0.0800015926361084,0.5638995354837294,-1.1277990709674588
