# diff_v,diff_w,# v_mps,w_radps,dt_s,cmd_v,cmd_w,a_v,a_w,err_v,err_w,v_x_w
0.0617197358992333,0.021152182741952658,0.6282491877213273,-0.1709775736565358,0.05,1.0,-0.22183075341288064,1.234394717984666,0.42304365483905315,0.3717508122786727,-0.050853179756344846,-0.10741652176828202
0.05135464614448737,-0.002571547749215003,0.6796038338658147,-0.1735491214057508,0.05,1.0,-0.21369798666696108,1.0270929228897474,-0.05143095498430006,0.3203961661341853,-0.04014886526121028,-0.11794464827139196
0.04795550269006932,-0.004874044005273442,0.727559336555884,-0.17842316541102424,0.05,1.0,-0.2190360935349762,0.9591100538013864,-0.09748088010546885,0.272440663444116,-0.04061292812395195,-0.12981343985264554
0.029890617255427854,-0.024268767958068066,0.7574499538113119,-0.2026919333690923,0.05,1.0,-0.21927139193918566,0.5978123451085571,-0.4853753591613613,0.24255004618868814,-0.016579458570093353,-0.15352899556834446
0.042722644594179515,0.006320200145396332,0.8001725984054914,-0.19637173322369597,0.05,1.0,-0.21927139193918566,0.8544528918835903,0.12640400290792664,0.19982740159450862,-0.022899658715489685,-0.15713128002699475
0.049404322607601636,0.008783004121122706,0.849576921013093,-0.18758872910257327,0.05,1.0,-0.21036390275501235,0.9880864521520327,0.17566008242245412,0.150423078986907,-0.022775173652439085,-0.15937105488772338
0.06082857246089224,0.027222288909474757,0.9104054934739853,-0.1603664401930985,0.05,0.9734115214788284,-0.15893803861881484,1.2165714492178448,0.5444457781894951,0.06300602800484312,0.001428401574283672,-0.14599848812066418
0.04690913508279804,0.017472814389953878,0.9573146285567833,-0.14289362580314463,0.05,0.899314638676423,-0.1429408938566295,0.9381827016559607,0.34945628779907756,-0.05799998988036026,-4.7268053484872397e-05,-0.13679415830886937
0.021236490334754277,0.011477627590987305,0.9785511188915376,-0.13141599821215733,0.05,0.899314638676423,-0.1429408938566295,0.42472980669508553,0.2295525518197461,-0.07923648021511454,-0.011524895644472177,-0.12859727209075486
0.007179695276828046,0.019050424216902367,0.9857308141683656,-0.11236557399525496,0.05,0.9437723081679237,-0.15033482831797368,0.14359390553656093,0.38100848433804735,-0.04195850600044193,-0.03796925432271872,-0.1107622087388384
3.847987354843596e-05,0.02244206470884244,0.985769294041914,-0.08992350928641252,0.05,0.8356584511180963,-0.1316407737033722,0.0007695974709687192,0.4488412941768488,-0.1501108429238177,-0.04171726441695969,-0.08864383426703837
-0.003373704334085903,0.021451139547829387,0.9823955897078281,-0.06847236973858313,0.05,0.8531808046544489,-0.13460637331054703,-0.06747408668171806,0.42902279095658774,-0.12921478505337924,-0.0661340035719639,-0.06726695404802782
-0.011656677804627313,0.009975081784836928,0.9707389119032008,-0.0584972879537462,0.05,0.8531808046544489,-0.13460637331054703,-0.23313355609254627,0.19950163569673857,-0.11755810724875193,-0.07610908535680083,-0.05678559365750781
-0.020091204409340424,0.015948554316017015,0.9506477074938604,-0.04254873363772919,0.05,0.8071089901276067,-0.12631346950849393,-0.4018240881868085,0.31897108632034027,-0.14353871736625368,-0.08376473587076474,-0.040448856089474156
-0.018131973134323465,0.02314825491495915,0.9325157343595369,-0.019400478722770037,0.05,0.7605752402761591,-0.11996374911359742,-0.3626394626864693,0.462965098299183,-0.17194049408337786,-0.10056327039082738,-0.018091251663090474
-0.07188816163193923,-0.05632011739921926,0.8606275727275977,-0.0757205961219893,0.05,0.762700634270084,-0.12041201846334346,-1.4377632326387846,-1.126402347984385,-0.09792693845751366,-0.04469142234135416,-0.0651672328459544
-0.060091791382597015,-0.033659719444110295,0.8005357813450007,-0.10938031556609959,0.05,0.762700634270084,-0.12041201846334346,-1.2018358276519403,-0.6731943888822058,-0.03783514707491664,-0.011031702897243867,-0.08756285638547028
-0.04546325889232117,-0.011940443173449306,0.7550725224526795,-0.1213207587395489,0.05,0.7667178640262698,-0.1226133156722046,-0.9092651778464234,-0.2388088634689861,0.011645341573590318,-0.001292556932655703,-0.09160597132734415
-0.004020788038565759,0.04120997974324421,0.7510517344141138,-0.08011077899630469,0.05,0.7688111839418507,-0.12534607228421843,-0.08041576077131518,0.8241995948648841,0.017759449527736892,-0.045235293287913744,-0.06016733951044039
-0.005359624399454588,0.02007194582386377,0.7456921100146592,-0.060038833172440915,0.05,0.8339028584824978,-0.1328579303064329,-0.10719248798909176,0.40143891647727536,0.0882107484678386,-0.07281909713399198,-0.04477048419117558
0.011444579914658859,0.011798669638583927,0.757136689929318,-0.04824016353385699,0.05,0.8339028584824978,-0.1328579303064329,0.22889159829317718,0.23597339277167853,0.07676616855317975,-0.0846177667725759,-0.036524397739673475
0.015937689829735313,-0.024528825014624278,0.7730743797590534,-0.07276898854848127,0.05,0.8848686742094789,-0.14969841456471975,0.31875379659470626,-0.49057650029248556,0.11179429445042555,-0.07692942601623848,-0.05625584068781081
0.05047930404686074,-0.005696408169078709,0.8235536838059141,-0.07846539671755998,0.05,0.9848009580025828,-0.16354611674542494,1.0095860809372148,-0.11392816338157419,0.16124727419666873,-0.08508072002786496,-0.064620466518039
0.04957120741161514,-0.016081464684631175,0.8731248912175292,-0.09454686140219115,0.05,1.0,-0.25506333082358357,0.9914241482323027,-0.3216292936926235,0.12687510878247077,-0.16051646942139242,-0.08255121807674697
0.04581391421880843,-0.015887842937341523,0.9189388054363377,-0.11043470433953267,0.05,1.0,-0.25506333082358357,0.9162782843761685,-0.31775685874683046,0.08106119456366234,-0.1446286264840509,-0.10148273528448529
