# diff_v,diff_w,# v_mps,w_radps,dt_s,cmd_v,cmd_w,a_v,a_w,err_v,err_w,v_x_w
0.0523432220819835,0.011181988007357799,0.25386267295110293,-0.10783454791386111,0.05,0.8966939320698448,-0.11484974376181405,1.04686444163967,0.22363976014715597,0.642831259118742,-0.007015195847952932,-0.027375166569886564
0.034003822066300426,-0.00855641308361181,0.28786649501740336,-0.11639096099747293,0.05,0.9236256334385772,-0.11255389437096044,0.6800764413260085,-0.17112826167223621,0.6357591384211738,0.003837066626512481,-0.033505057994049826
0.03489032695590455,-0.005374184379076163,0.3227568219733079,-0.12176514537654909,0.05,0.9236256334385772,-0.11255389437096044,0.697806539118091,-0.10748368758152327,0.6008688114652693,0.009211251005588644,-0.03930053134885281
0.04123562296691974,-0.003245088105519184,0.36399244494022764,-0.12501023348206827,0.05,0.9020782760197879,-0.06307214165003051,0.8247124593383948,-0.06490176211038368,0.5380858310795602,0.06193809183203776,-0.04550278052768674
0.07162031742255703,0.043036152422247786,0.4356127623627847,-0.08197408105982049,0.05,0.8493142162997238,-0.059853630496902475,1.4324063484511407,0.8607230484449557,0.41370145393693913,0.02212045056291801,-0.03570895589261923
0.060343601598602525,0.02002854119568033,0.4959563639613872,-0.061945539864140156,0.05,0.8473847062096228,-0.05744945052742152,1.2068720319720505,0.4005708239136066,0.3514283422482356,0.004496089336718634,-0.030722284714644114
0.05775327131562591,0.016148202145312325,0.5537096352770131,-0.04579733771882783,0.05,0.8473847062096228,-0.05744945052742152,1.1550654263125182,0.3229640429062465,0.2936750709326097,-0.011652112808593691,-0.025358427164950355
0.0393404898123364,-0.00721361653421005,0.5930501250893495,-0.05301095425303788,0.05,0.8407062958715912,-0.03251381535674839,0.786809796246728,-0.144272330684201,0.24765617078224167,0.020497138896289492,-0.0314381530508699
0.03806430951604234,0.0034338411741162284,0.6311144346053918,-0.04957711307892165,0.05,0.7912157792830028,0.012259061978923742,0.7612861903208468,0.06867682348232457,0.16010134467761095,0.061836175057845395,-0.031288831690171215
0.04353420122682805,0.01185840483307321,0.6746486358322199,-0.03771870824584844,0.05,0.8136148417722526,-0.048590957174920506,0.870684024536561,0.2371680966614642,0.13896620594003273,-0.010872248929072063,-0.025446875063415156
0.03648300994870046,0.0012419677338595045,0.7111316457809204,-0.03647674051198894,0.05,0.7437287440136495,0.030685280077366338,0.7296601989740092,0.02483935467719009,0.03259709823272916,0.06716202058935528,-0.025939764513014264
0.03500158459200309,0.011538811924375194,0.7461332303729235,-0.024937928587613744,0.05,0.7437287440136495,0.030685280077366338,0.7000316918400618,0.23077623848750387,-0.0024044863592739274,0.05562320866498008,-0.018607017215885518
0.019607819565115703,0.0049530285590164425,0.7657410499380392,-0.0199849000285973,0.05,0.7530396313904618,0.0009387016199734118,0.39215639130231406,0.09906057118032885,-0.012701418547577337,0.020923601648570715,-0.015303258330804847
0.01111777390703228,0.014600644799519575,0.7768588238450714,-0.005384255229077727,0.05,0.6892429079771232,0.029245160486839474,0.2223554781406456,0.2920128959903915,-0.08761591586794826,0.034629415715917204,-0.004182806184542999
0.0018517448244564916,0.01711252776126657,0.7787105686695279,0.011728272532188841,0.05,0.6892429079771232,0.029245160486839474,0.03703489648912983,0.3422505552253314,-0.08946766069240475,0.01751688795465063,0.009132929773051976
-0.016194286229875288,0.021044916750799426,0.7625162824396526,0.032773189282988266,0.05,0.6050787789500256,0.06125034752402714,-0.32388572459750575,0.4208983350159885,-0.15743750348962704,0.028477158241038872,0.024990090455755277
