#diff_v,diff_w,# v_mps,w_radps,dt_s,cmd_v,cmd_w
-0.01487150300205134,-0.017908266552875363,-0.17986797684175398,0.12589761594021526,0.05,-0.17339859948718694,0.10802284100275805
-0.016062182399229102,-0.021820212426424707,-0.1959301592409831,0.10407740351379055,0.05,-0.1824326713666044,0.1098758294982199
-0.0019214226300831028,-0.005624287454282631,-0.1978515818710662,0.09845311605950792,0.05,-0.1824326713666044,0.1098758294982199
0.011672249014689884,0.009515784852672363,-0.1861793328563763,0.10796890091218028,0.05,0.3221886171479738,0.14037451018281316
0.022680085590066595,0.015695716728916287,-0.1634992472663097,0.12366461764109657,0.05,0.3420568707493431,0.13035872471345444
0.024249800106507596,0.006577693260733319,-0.13924944715980211,0.1302423109018299,0.05,0.3398366575190723,0.12907799889222205
0.03966654282689777,0.0005783132937943192,-0.09958290433290434,0.1308206241956242,0.05,0.3398366575190723,0.12907799889222205
0.04379353567403481,-0.003828395992421879,-0.055789368658869534,0.12699222820320233,0.05,0.4506918260872777,0.14132391748943185
0.1497583783025654,-0.004843795452782129,0.09396900964369584,0.1221484327504202,0.05,0.5938418570671916,0.12272579672684433
0.03938950546447509,-0.007023070690702696,0.13335851510817093,0.1151253620597175,0.05,0.6027967755814898,0.09706124635506483
0.05023371673047958,-0.016453106216397118,0.1835922318386505,0.09867225584332039,0.05,0.7125637984358206,0.05655704524150058
0.039243335100995924,-0.0023283430538009048,0.22283556693964643,0.09634391278951948,0.05,0.713305563203208,0.056860541832135354
0.06658472775302446,-0.03844457560960436,0.2894202946926709,0.05789933717991512,0.05,0.713305563203208,0.056860541832135354
0.041728340430710165,-0.0037846616285430942,0.33114863512338105,0.054114675551372025,0.05,0.6907354993444811,0.005663087045425409
0.064244695030997,-0.03398313683765682,0.39539333015437805,0.020131538713715202,0.05,0.7167114986817379,-0.023449540368879338
0.041600647508442556,-0.0007555732326434,0.4369939776628206,0.019375965481071802,0.05,0.7208970276595621,-0.02344436744396391
0.0432677470486445,-0.011986815943681495,0.4802617247114651,0.007389149537390308,0.05,0.7208970276595621,-0.02344436744396391
0.03584526692766998,-2.9434057266743488e-05,0.5161069916391351,0.007359715480123564,0.05,0.6851602740161745,-0.048770802022117275
0.03001051208664729,0.00032781060035333605,0.5461175037257824,0.0076875260804769,0.05,0.607530799208527,-0.07152241622535006
0.0338652225395879,-0.007335219639241556,0.5799827262653703,0.0003523064412353444,0.05,0.6772499770695685,-0.062986751978664
0.02596896503820001,-0.012203018725910793,0.6059516913035703,-0.01185071228467545,0.05,0.6772499770695685,-0.062986751978664
0.01918855921511431,-0.01667186390829906,0.6251402505186846,-0.02852257619297451,0.05,0.4633932626469436,-0.1861280793350582
0.0019068560055681694,-0.029171652352568894,0.6270471065242528,-0.0576942285455434,0.05,0.25844596038780665,-0.19344463797298184
-0.023836158317223854,-0.036040134350858746,0.6032109482070289,-0.09373436289640215,0.05,0.25706512369350176,-0.18933042490667779
-0.04440256272517651,-0.04114555992378978,0.5588083854818524,-0.13487992282019193,0.05,0.25706512369350176,-0.18933042490667779
-0.06414866582560719,-0.033509198662101836,0.4946597196562452,-0.16838912148229376,0.05,0.24991224670026985,-0.18485903741169576
-0.04873924058719864,-0.012431273827169576,0.4459204790690466,-0.18082039530946334,0.05,0.24005752283602583,-0.18044157957190182
-0.02859924847037698,0.00786408257551488,0.4173212305986696,-0.17295631273394846,0.05,0.23437553324213792,-0.19543951150076988
-0.06266301373206179,-0.01783180527506678,0.3546582168666078,-0.19078811800901524,0.05,0.23437553324213792,-0.19543951150076988
-0.066970946339238,-0.007922224948261142,0.2876872705273698,-0.19871034295727638,0.05,0.22206158469277615,-0.19091832752479765
-0.09491862957537475,-0.0008613710032518151,0.19276864095199506,-0.1995717139605282,0.05,0.13332162211904103,-0.12226438232695351
-0.04326472010886459,0.0515919045123108,0.14950392084313047,-0.1479798094482174,0.05,0.13228150802517183,-0.12360269378489944
-0.03227559108697475,0.03165115178411437,0.11722832975615571,-0.11632865766410302,0.05,0.13228150802517183,-0.12360269378489944
-0.017573938331536074,-0.0008426084922378979,0.09965439142461964,-0.11717126615634092,0.05,-0.6416289385198157,-0.14513607828098907
-0.027601100728607053,-0.011255842485457954,0.07205329069601259,-0.12842710864179888,0.05,-0.6694697835202044,-0.17070268586040954
-0.15025384967483335,0.009928427128622935,-0.07820055897882078,-0.11849868151317594,0.05,-0.7,-0.19058575145080361
-0.05841495859138854,-0.006276180809810766,-0.13661551757020932,-0.12477486232298671,0.05,-0.698698080833426,-0.17801972544791167
-0.06774251135275022,-0.014993247312436175,-0.20435802892295954,-0.13976810963542288,0.05,-0.7,-0.19386219923090448
-0.06361597627302193,-0.018621997144379537,-0.26797400519598147,-0.15839010677980242,0.05,-0.7,-0.19386219923090448
